#Id	ImageId	Used	Name	Can be broken by	Normal Drop	Ultimallet Drop	Description
0	0	Used	Empty	Intangible Block	0	0	Set on layer 0 will create sea floor
1225	349	Used	Sea Water Shallow Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1226	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1227	349	Used	Sea Water Small Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1228	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1229	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1230	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1231	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1232	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1233	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1234	349	Used	Sea Water Full Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1235	390	Used	Plasma Full Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1236	390	Used	Plasma Shallow Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1237	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1238	390	Used	Plasma Small Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1239	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1240	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1241	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1242	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1243	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1244	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1245	390	Used	Plasma Full Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1246	2047	Used	Item	0	0	0	0
1247	120	Used	Clear Water Full Block	0	Water-Filled Bottomless Pot {1767}	0	0
1248	120	Used	Clear Water Shallow Block	0	Water-Filled Bottomless Pot {1767}	0	0
1249	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1250	120	Used	Clear Water Small Block	0	Water-Filled Bottomless Pot {1767}	0	0
1251	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1252	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1253	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1254	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1255	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1256	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1257	120	Used	Clear Water Full Block	0	Water-Filled Bottomless Pot {1767}	0	0
1258	231	Used	Hot Water Full Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1259	231	Used	Hot Water Shallow Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1260	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1261	231	Used	Hot Water Small Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1262	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1263	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1264	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1265	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1266	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1267	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1268	231	Used	Hot Water Full Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1269	190	Used	Poison Full Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1270	190	Used	Poison Shallow Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1271	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1272	190	Used	Poison Small Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1273	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1274	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1275	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1276	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1277	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1278	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1279	190	Used	Poison Full Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1280	267	Used	Liquid Lava Full Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1281	267	Used	Liquid Lava Shallow Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1282	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1283	267	Used	Liquid Lava Small Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1284	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1285	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1286	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1287	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1288	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1289	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1290	267	Used	Liquid Lava Full Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1291	199	Used	Bottomless Swamp Full Block	0	Nothing {-1}	0	0
1292	199	Used	Bottomless Swamp Shallow Block	0	Nothing {-1}	0	0
1293	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
1294	199	Used	Bottomless Swamp Small Block	0	Nothing {-1}	0	0
1295	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
1296	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
1297	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
1298	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
1299	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
1300	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
1301	199	Used	Bottomless Swamp Full Block	0	Nothing {-1}	0	0
1302	208	Used	Filthy Water Full Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1303	208	Used	Filthy Water Shallow Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1304	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1305	208	Used	Filthy Water Small Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1306	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1307	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1308	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1309	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1310	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1311	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1312	208	Used	Filthy Water Full Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1313	349	Used	Sea Water Full Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1314	349	Used	Sea Water Shallow Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1315	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1316	349	Used	Sea Water Small Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1317	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1318	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1319	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1320	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1321	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1322	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1323	349	Used	Sea Water Full Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1324	390	Used	Plasma Full Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1325	390	Used	Plasma Shallow Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1326	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1327	390	Used	Plasma Small Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1328	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1329	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1330	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1331	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1332	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1333	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1334	390	Used	Plasma Full Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1335	2047	Used	Item	0	0	0	0
1336	120	Used	Clear Water Full Block	0	Water-Filled Bottomless Pot {1767}	0	0
1337	120	Used	Clear Water Shallow Block	0	Water-Filled Bottomless Pot {1767}	0	0
1338	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1339	120	Used	Clear Water Small Block	0	Water-Filled Bottomless Pot {1767}	0	0
1340	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1341	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1342	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1343	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1344	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1345	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1346	120	Used	Clear Water Full Block	0	Water-Filled Bottomless Pot {1767}	0	0
1347	231	Used	Hot Water Full Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1348	231	Used	Hot Water Shallow Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1349	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1350	231	Used	Hot Water Small Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1351	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1352	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1353	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1354	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1355	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1356	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1357	231	Used	Hot Water Full Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1358	190	Used	Poison Full Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1359	190	Used	Poison Shallow Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1360	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1361	190	Used	Poison Small Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1362	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1363	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1364	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1365	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1366	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1367	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1368	190	Used	Poison Full Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1369	267	Used	Liquid Lava Full Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1370	267	Used	Liquid Lava Shallow Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1371	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1372	267	Used	Liquid Lava Small Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1373	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1374	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1375	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1376	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1377	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1378	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1379	267	Used	Liquid Lava Full Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1380	199	Used	Bottomless Swamp Full Block	0	Nothing {-1}	0	0
1381	199	Used	Bottomless Swamp Shallow Block	0	Nothing {-1}	0	0
1382	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
1383	199	Used	Bottomless Swamp Small Block	0	Nothing {-1}	0	0
1384	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
1385	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
1386	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
1387	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
1388	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
1389	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
1390	199	Used	Bottomless Swamp Full Block	0	Nothing {-1}	0	0
1391	208	Used	Filthy Water Full Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1392	208	Used	Filthy Water Shallow Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1393	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1394	208	Used	Filthy Water Small Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1395	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1396	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1397	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1398	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1399	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1400	208	Used	Filthy Water Surface Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1401	208	Used	Filthy Water Full Block	0	Filthy Water-Filled Bottomless Pot {2058}	0	0
1402	349	Used	Sea Water Full Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1403	349	Used	Sea Water Shallow Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1404	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1405	349	Used	Sea Water Small Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1406	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1407	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1408	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1409	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1410	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1411	349	Used	Sea Water Surface Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1412	349	Used	Sea Water Full Block	0	Sea Water-Filled Bottomless Pot {1}	0	0
1413	390	Used	Plasma Full Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1414	390	Used	Plasma Shallow Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1415	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1416	390	Used	Plasma Small Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1417	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1418	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1419	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1420	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1421	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1422	390	Used	Plasma Surface Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1423	390	Used	Plasma Full Block	0	Plasma-Filled Bottomless Pot {1559}	0	0
1424	2047	Used	Item	0	0	0	0
1425	120	Used	Clear Water Full Block	0	Water-Filled Bottomless Pot {1767}	0	0
1426	120	Used	Clear Water Shallow Block	0	Water-Filled Bottomless Pot {1767}	0	0
1427	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1428	120	Used	Clear Water Small Block	0	Water-Filled Bottomless Pot {1767}	0	0
1429	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1430	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1431	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1432	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1433	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1434	120	Used	Clear Water Surface Block	0	Water-Filled Bottomless Pot {1767}	0	0
1435	120	Used	Clear Water Full Block	0	Water-Filled Bottomless Pot {1767}	0	0
1436	231	Used	Hot Water Full Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1437	231	Used	Hot Water Shallow Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1438	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1439	231	Used	Hot Water Small Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1440	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1441	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1442	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1443	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1444	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1445	231	Used	Hot Water Surface Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1446	231	Used	Hot Water Full Block	0	Hot Water-Filled Bottomless Pot {1768}	0	0
1447	190	Used	Poison Full Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1448	190	Used	Poison Shallow Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1449	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1450	190	Used	Poison Small Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1451	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1452	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1453	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1454	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1455	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1456	190	Used	Poison Surface Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1457	190	Used	Poison Full Block	0	Poison-Filled Bottomless Pot {1557}	0	0
1458	267	Used	Liquid Lava Full Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1459	267	Used	Liquid Lava Shallow Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1460	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1461	267	Used	Liquid Lava Small Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1462	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1463	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1464	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1465	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1466	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1467	267	Used	Liquid Lava Surface Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1468	267	Used	Liquid Lava Full Block	0	Lava-Filled Bottomless Pot {1558}	0	0
1469	199	Used	Bottomless Swamp Full Block	0	Nothing {-1}	0	0
1470	199	Used	Bottomless Swamp Shallow Block	0	Nothing {-1}	0	0
1471	199	Used	Bottomless Swamp Surface Block	0	Nothing {-1}	0	0
1472	199	Used	Bottomless Swamp Small Block	0	Nothing {-1}	0	0
